DATE_TIME,Solar_AC_Power,National Hourly Demand
2020-06-07 20:00:00,0.0,137960.38
2020-06-07 21:00:00,0.0,140426.06
2020-06-07 22:00:00,0.0,143042.92
2020-06-07 23:00:00,0.0,141016.83
2020-06-08 00:00:00,0.0,138309.68
2020-06-08 01:00:00,0.0,134631.52
2020-06-08 02:00:00,0.0,131070.13
2020-06-08 03:00:00,0.0,128262.47
2020-06-08 04:00:00,0.0,127488.44
2020-06-08 05:00:00,0.0,128496.45
2020-06-08 06:00:00,1621.2120238095238,129671.08
2020-06-08 07:00:00,7261.6809523809525,133351.0
2020-06-08 08:00:00,11966.279880952381,137912.31
2020-06-08 09:00:00,14890.556254578754,143269.91
2020-06-08 10:00:00,14516.451309523809,145120.5
2020-06-08 11:00:00,15130.784166666668,145031.09
2020-06-08 12:00:00,15017.033095238095,145913.15
2020-06-08 13:00:00,13225.734642857144,146261.62
2020-06-08 14:00:00,16785.644642857143,147875.15
2020-06-08 15:00:00,18062.06142857143,148482.2
2020-06-08 16:00:00,11728.440476190477,146271.25
2020-06-08 17:00:00,5982.163095238096,139584.21
2020-06-08 18:00:00,1473.1136904761904,136018.91
2020-06-08 19:00:00,0.0,144288.34
2020-06-08 20:00:00,0.0,147912.27
2020-06-08 21:00:00,0.0,150728.13
2020-06-08 22:00:00,0.0,152222.66
2020-06-08 23:00:00,0.0,150845.44
2020-06-09 00:00:00,0.0,147941.86
2020-06-09 01:00:00,0.0,144879.67
2020-06-09 02:00:00,0.0,142072.71
2020-06-09 03:00:00,0.0,139766.76
2020-06-09 04:00:00,0.0,139296.11
2020-06-09 05:00:00,0.0,139060.02
2020-06-09 06:00:00,1420.4280952380952,139758.53
2020-06-09 07:00:00,9048.017023809523,141742.25
2020-06-09 08:00:00,13396.025714285714,145535.52
2020-06-09 09:00:00,15290.431666666667,149271.02
2020-06-09 10:00:00,14136.624404761904,150391.76
2020-06-09 11:00:00,12168.76630952381,151546.09
2020-06-09 12:00:00,12717.584761904762,152421.6
2020-06-09 13:00:00,12001.905119047618,153462.15
2020-06-09 14:00:00,13275.500595238094,155804.28
2020-06-09 15:00:00,14519.723333333333,155464.45
2020-06-09 16:00:00,12351.345714285715,150979.44
2020-06-09 17:00:00,4344.509523809524,143678.72
2020-06-09 18:00:00,807.5465476190476,141284.83
2020-06-09 19:00:00,0.0,149678.11
2020-06-09 20:00:00,0.0,153104.93
2020-06-09 21:00:00,0.0,155112.36
2020-06-09 22:00:00,0.0,157058.67
2020-06-09 23:00:00,0.0,155586.04
2020-06-10 00:00:00,0.0,153203.7
2020-06-10 01:00:00,0.0,149964.7
2020-06-10 02:00:00,0.0,146554.45
2020-06-10 03:00:00,0.0,144465.24
2020-06-10 04:00:00,0.0,143591.66
2020-06-10 05:00:00,0.0,143410.87
2020-06-10 06:00:00,803.9541666666667,144228.24
2020-06-10 07:00:00,3329.752857142857,145860.03
2020-06-10 08:00:00,11593.880714285715,148643.98
2020-06-10 09:00:00,13983.386071428571,153103.05
2020-06-10 10:00:00,15223.930714285714,155163.55
2020-06-10 11:00:00,5190.610595238095,156877.7
2020-06-10 12:00:00,13710.692261904762,157933.77
2020-06-10 13:00:00,11415.720357142858,158236.58
2020-06-10 14:00:00,6201.667976190476,159786.45
2020-06-10 15:00:00,6026.140357142857,159074.3
2020-06-10 16:00:00,7965.96380952381,153342.59
2020-06-10 17:00:00,781.0375865800866,143243.43
2020-06-10 18:00:00,44.865,138317.44
2020-06-10 19:00:00,0.0,146254.44
2020-06-10 20:00:00,0.0,149847.3
2020-06-10 21:00:00,0.0,153226.41
2020-06-10 22:00:00,0.0,154358.23
2020-06-10 23:00:00,0.0,152801.0
2020-06-11 00:00:00,0.0,149187.51
2020-06-11 01:00:00,0.0,145790.66
2020-06-11 02:00:00,0.0,142608.23
2020-06-11 03:00:00,0.0,139967.36
2020-06-11 04:00:00,0.0,139532.36
2020-06-11 05:00:00,0.0,138714.97
2020-06-11 06:00:00,367.9713095238095,138674.15
2020-06-11 07:00:00,2674.8191666666667,140786.13
2020-06-11 08:00:00,4647.105833333333,144076.17
2020-06-11 09:00:00,8801.702857142856,148320.56
2020-06-11 10:00:00,10854.567023809523,150126.38
2020-06-11 11:00:00,14306.992142857143,151353.88
2020-06-11 12:00:00,6109.242564102564,151594.71
2020-06-11 13:00:00,11569.175595238095,152065.77
2020-06-11 14:00:00,8669.365952380951,153721.22
2020-06-11 15:00:00,9270.996547619048,152556.44
2020-06-11 16:00:00,4069.519523809524,149866.36
2020-06-11 17:00:00,2017.7342857142858,144389.13
2020-06-11 18:00:00,602.7627380952381,140542.63
2020-06-11 19:00:00,0.0,149250.42
2020-06-11 20:00:00,0.0,154121.54
2020-06-11 21:00:00,0.0,155909.21
2020-06-11 22:00:00,0.0,157015.68
2020-06-11 23:00:00,0.0,154038.01
2020-06-12 00:00:00,0.0,150580.84
2020-06-12 01:00:00,0.0,147343.59
2020-06-12 02:00:00,0.0,144296.45
2020-06-12 03:00:00,0.0,141424.71
2020-06-12 04:00:00,0.0,140360.18
2020-06-12 05:00:00,0.0,139145.92
2020-06-12 06:00:00,873.2069047619048,140044.57
2020-06-12 07:00:00,4065.9532142857142,142951.78
2020-06-12 08:00:00,5239.762023809524,146356.67
2020-06-12 09:00:00,10115.701309523809,149254.44
2020-06-12 10:00:00,6338.714523809524,150078.5
2020-06-12 11:00:00,14232.817619047619,151019.21
2020-06-12 12:00:00,12399.555238095238,151642.54
2020-06-12 13:00:00,9817.835,151126.31
2020-06-12 14:00:00,12759.155119047618,152754.55
2020-06-12 15:00:00,13257.104880952382,152353.4
2020-06-12 16:00:00,6407.2155952380945,149177.14
2020-06-12 17:00:00,4188.044761904762,142645.4
2020-06-12 18:00:00,1031.1885714285713,140502.9
2020-06-12 19:00:00,0.0,148966.69
2020-06-12 20:00:00,0.0,154139.41
2020-06-12 21:00:00,0.0,155631.45
2020-06-12 22:00:00,0.0,155865.18
2020-06-12 23:00:00,0.0,153349.99
2020-06-13 00:00:00,0.0,150024.92
2020-06-13 01:00:00,0.0,146486.3
2020-06-13 02:00:00,0.0,143380.4
2020-06-13 03:00:00,0.0,140554.65
2020-06-13 04:00:00,0.0,139783.58
2020-06-13 05:00:00,0.0,138909.73
2020-06-13 06:00:00,1208.1483333333333,138206.94
2020-06-13 07:00:00,5360.836071428571,140236.48
2020-06-13 08:00:00,9294.026309523808,142555.18
2020-06-13 09:00:00,10177.835833333333,145192.58
2020-06-13 10:00:00,6591.455595238095,145659.66
2020-06-13 11:00:00,9780.185476190476,145847.88
2020-06-13 12:00:00,13343.481547619047,147044.19
2020-06-13 13:00:00,11047.267261904763,146353.66
2020-06-13 14:00:00,12723.982142857143,147709.8
2020-06-13 15:00:00,14329.289047619048,147705.64
2020-06-13 16:00:00,10392.835952380952,145324.05
2020-06-13 17:00:00,5943.333928571428,139787.73
2020-06-13 18:00:00,1184.2635714285714,138560.9
2020-06-13 19:00:00,0.0,148669.06
2020-06-13 20:00:00,0.0,154374.57
2020-06-13 21:00:00,0.0,155863.85
2020-06-13 22:00:00,0.0,156683.25
2020-06-13 23:00:00,0.0,154255.87
2020-06-14 00:00:00,0.0,150208.89
2020-06-14 01:00:00,0.0,146595.54
2020-06-14 02:00:00,0.0,142698.29
2020-06-14 03:00:00,0.0,140279.93
2020-06-14 04:00:00,0.0,139459.85
2020-06-14 05:00:00,0.0,138655.06
2020-06-14 06:00:00,1706.0813095238095,136333.69
2020-06-14 07:00:00,7302.563571428571,135952.11
2020-06-14 08:00:00,9643.029880952381,137813.55
2020-06-14 09:00:00,11956.565833333334,139447.41
2020-06-14 10:00:00,12717.70369047619,139716.44
2020-06-14 11:00:00,13152.4175,139268.58
2020-06-14 12:00:00,15085.966666666667,139868.56
2020-06-14 13:00:00,13589.055714285714,140526.59
2020-06-14 14:00:00,12966.025952380951,142039.81
2020-06-14 15:00:00,12149.391428571427,142495.81
2020-06-14 16:00:00,8173.53119047619,139875.69
2020-06-14 17:00:00,4343.863095238095,134747.16
2020-06-14 18:00:00,982.1799999999998,134571.88
2020-06-14 19:00:00,0.0,146089.31
2020-06-14 20:00:00,0.0,151858.36
2020-06-14 21:00:00,0.0,153346.33
2020-06-14 22:00:00,0.0,155356.99
2020-06-14 23:00:00,0.0,153356.15
2020-06-15 00:00:00,0.0,150228.1
2020-06-15 01:00:00,0.0,146217.17
2020-06-15 02:00:00,0.0,142262.74
2020-06-15 03:00:00,0.0,139186.56
2020-06-15 04:00:00,0.0,138384.77
2020-06-15 05:00:00,0.0,138916.28
2020-06-15 06:00:00,1350.4188095238096,138035.65
2020-06-15 07:00:00,5866.0388095238095,139713.15
2020-06-15 08:00:00,12957.181071428571,143843.99
2020-06-15 09:00:00,9538.62357142857,148937.12
2020-06-15 10:00:00,11085.936666666666,151770.22
2020-06-15 11:00:00,8803.685952380953,152805.64
2020-06-15 12:00:00,9754.252857142857,153324.0
2020-06-15 13:00:00,8775.130000000001,152092.21
2020-06-15 14:00:00,10746.996190476191,154254.84
2020-06-15 15:00:00,9453.716428571428,155133.14
2020-06-15 16:00:00,7875.884880952381,153655.87
2020-06-15 17:00:00,3328.6255952380952,147455.24
2020-06-15 18:00:00,1044.040238095238,145538.89
2020-06-15 19:00:00,0.0,153537.7
2020-06-15 20:00:00,0.0,157643.84
2020-06-15 21:00:00,0.0,159229.46
2020-06-15 22:00:00,0.0,160219.39
2020-06-15 23:00:00,0.0,157776.38
2020-06-16 00:00:00,0.0,154039.47
2020-06-16 01:00:00,0.0,149832.63
2020-06-16 02:00:00,0.0,145587.44
2020-06-16 03:00:00,0.0,142564.13
2020-06-16 04:00:00,0.0,141719.37
2020-06-16 05:00:00,0.0,142027.07
2020-06-16 06:00:00,1242.6992857142857,142108.97
2020-06-16 07:00:00,4863.556190476191,142922.4
2020-06-16 08:00:00,9740.59119047619,146288.68
2020-06-16 09:00:00,11670.16761904762,150826.73
2020-06-16 10:00:00,15205.822738095238,152944.95
2020-06-16 11:00:00,16819.03869047619,153716.79
2020-06-16 12:00:00,15056.401666666667,154261.42
2020-06-16 13:00:00,15500.392976190476,154353.55
2020-06-16 14:00:00,7806.854285714286,156050.16
2020-06-16 15:00:00,11952.617023809524,156831.91
2020-06-16 16:00:00,5522.155595238095,153658.3
2020-06-16 17:00:00,1939.3172619047618,147775.16
2020-06-16 18:00:00,387.9922619047619,144995.47
2020-06-16 19:00:00,0.0,153729.2
2020-06-16 20:00:00,0.0,158414.11
2020-06-16 21:00:00,0.0,160773.76
2020-06-16 22:00:00,0.0,160862.72
2020-06-16 23:00:00,0.0,158346.28
2020-06-17 00:00:00,0.0,154709.33
2020-06-17 01:00:00,0.0,150926.93
2020-06-17 02:00:00,0.0,147260.01
2020-06-17 03:00:00,0.0,144396.75
2020-06-17 04:00:00,0.0,143509.93
2020-06-17 05:00:00,0.0,143133.3
2020-06-17 06:00:00,742.7796428571428,141270.85
2020-06-17 07:00:00,1974.002023809524,142828.52
2020-06-17 08:00:00,4574.047023809524,145860.6
2020-06-17 09:00:00,7106.181547619047,150029.62
2020-06-17 10:00:00,10649.928214285716,153025.43
2020-06-17 11:00:00,12003.874285714286,155116.78
2020-06-17 12:00:00,15119.965,155970.07
2020-06-17 13:00:00,11820.64488095238,155570.1
2020-06-17 14:00:00,10554.038928571428,157738.95
2020-06-17 15:00:00,9962.745119047619,158161.52
2020-06-17 16:00:00,5730.271904761905,154971.26
2020-06-17 17:00:00,2259.1990476190476,149331.57
2020-06-17 18:00:00,611.4016666666666,146471.41
2020-06-17 19:00:00,0.0,154152.02
2020-06-17 20:00:00,0.0,158111.57
2020-06-17 21:00:00,0.0,159972.36
2020-06-17 22:00:00,0.0,160624.62
2020-06-17 23:00:00,0.0,157527.07
